head_id,relation_name,tail_id
11,term10,92
40,term16,71
20,term4,69
67,term10,96
83,term10,68
79,term16,34
71,term17,62
82,term16,80
25,term0,53
64,term11,17
41,term20,91
84,term7,102
74,term13,43
64,term9,88
12,term11,76
49,term17,37
75,term21,15
90,term16,91
44,term0,74
94,term15,55
81,term11,45
25,term16,61
80,term4,67
30,term18,101
24,term3,52
37,term16,84
42,term18,3
20,term7,31
70,term5,94
46,term6,22
92,term8,50
58,term10,1
40,term15,79
39,term13,63
73,term12,8
83,term16,74
96,term4,33
89,term9,7
39,term12,97
61,term12,6
46,term1,85
95,term14,3
78,term8,25
77,term20,16
103,term14,8
38,term15,61
94,term15,1
52,term6,11
102,term12,26
64,term0,51
34,term0,24
11,term4,9
43,term16,25
18,term4,89
20,term12,84
5,term8,67
9,term7,4
63,term7,90
54,term6,38
84,term15,13
102,term15,47
12,term21,32
64,term9,85
8,term16,61
64,term3,81
26,term0,44
67,term7,81
51,term6,66
94,term4,72
78,term5,76
37,term9,23
93,term16,98
75,term11,32
75,term13,38
72,term3,44
11,term8,41
83,term17,48
103,term5,54
64,term16,78
79,term16,2
31,term5,50
80,term8,55
79,term16,41
86,term15,32
30,term9,80
59,term17,25
81,term4,53
91,term18,0
89,term4,94
67,term16,5
42,term4,9
89,term6,81
30,term12,39
17,term13,100
78,term11,63
12,term15,54
1,term8,83
93,term15,102
95,term3,81
7,term10,43
103,term8,26
56,term6,72
53,term16,80
78,term18,83
102,term12,98
99,term17,75
98,term7,12
78,term22,57
25,term8,80
40,term0,19
86,term15,53
23,term4,94
75,term8,35
102,term10,61
22,term15,53
65,term8,25
74,term7,38
83,term1,76
58,term16,30
100,term6,11
63,term13,44
12,term2,47
36,term7,56
96,term16,19
100,term1,14
42,term6,65
74,term7,100
83,term7,22
70,term7,79
88,term17,56
3,term15,97
67,term9,94
17,term3,5
53,term6,31
88,term16,63
101,term6,92
43,term16,24
54,term16,2
71,term16,3
32,term16,23
68,term12,16
36,term20,62
9,term5,70
27,term18,84
96,term13,37
66,term3,0
90,term16,3
32,term13,40
95,term0,17
96,term6,75
101,term20,95
98,term18,84
63,term7,82
15,term16,74
40,term16,86
59,term2,19
52,term10,68
37,term6,15
5,term3,17
27,term16,12
87,term15,37
43,term5,3
27,term18,75
73,term7,66
83,term8,39
62,term6,4
38,term3,51
62,term15,56
52,term8,36
84,term11,51
86,term15,2
86,term8,54
93,term10,38
77,term16,96
4,term15,72
2,term6,31
101,term20,69
101,term1,14
51,term13,10
87,term11,40
42,term4,31
102,term5,76
19,term10,56
50,term20,99
96,term11,31
12,term15,89
62,term8,84
41,term17,103
50,term2,32
42,term13,66
25,term7,100
70,term16,0
10,term15,78
45,term20,50
59,term1,93
41,term9,85
61,term21,71
83,term1,45
45,term7,44
51,term7,92
98,term7,81
41,term16,78
49,term18,8
92,term6,14
29,term16,43
57,term11,5
52,term16,13
79,term11,63
61,term22,15
27,term11,26
13,term1,86
61,term11,42
97,term8,70
31,term13,33
19,term1,59
78,term7,90
37,term13,22
65,term0,56
46,term11,34
102,term8,27
66,term21,21
95,term20,101
23,term8,88
102,term15,59
92,term15,5
72,term22,57
37,term6,81
9,term7,5
23,term5,87
62,term10,78
28,term0,0
92,term16,8
30,term16,41
52,term7,86
32,term13,57
103,term18,89
9,term7,15
86,term7,78
62,term9,7
48,term15,71
14,term7,90
10,term16,96
66,term9,67
2,term5,94
83,term12,41
15,term16,39
69,term8,30
58,term18,6
100,term16,9
5,term22,78
37,term7,32
95,term18,22
47,term16,98
0,term7,29
86,term18,84
53,term7,33
58,term13,100
99,term11,40
101,term20,85
32,term7,79
29,term16,30
2,term1,55
1,term1,24
52,term9,87
65,term16,6
76,term16,98
70,term3,15
26,term11,49
20,term3,1
57,term22,63
38,term11,76
77,term1,20
48,term9,70
59,term9,77
84,term7,42
47,term1,65
42,term16,55
20,term16,18
39,term10,96
80,term5,76
59,term7,22
17,term16,62
43,term22,57
65,term2,5
22,term5,85
96,term6,24
44,term15,17
73,term11,83
49,term15,51
25,term15,9
30,term5,45
2,term11,51
47,term10,40
87,term15,62
86,term7,42
64,term16,60
85,term17,10
25,term11,1
13,term11,31
94,term16,99
0,term0,42
89,term5,3
16,term16,28
58,term2,34
15,term6,79
60,term16,34
12,term11,91
42,term15,73
15,term10,12
27,term11,39
78,term18,101
65,term2,57
98,term17,43
8,term6,86
39,term10,31
32,term6,44
12,term3,70
68,term1,45
28,term18,45
5,term1,91
28,term7,48
87,term10,12
29,term3,73
100,term12,46
57,term14,46
6,term18,82
56,term1,40
23,term12,67
0,term1,62
41,term8,80
58,term5,18
2,term0,25
33,term15,59
76,term15,33
24,term21,4
100,term10,15
39,term16,100
4,term11,93
100,term6,33
85,term8,0
25,term2,58
94,term15,2
24,term4,73
51,term5,67
56,term20,8
17,term18,25
75,term16,78
30,term6,59
93,term7,90
10,term12,8
59,term15,60
64,term13,52
12,term12,95
8,term8,28
88,term15,13
47,term9,101
25,term20,87
76,term15,97
70,term10,1
32,term4,93
0,term18,3
20,term16,74
52,term10,5
73,term12,25
86,term16,7
34,term9,16
17,term11,64
102,term7,1
43,term11,63
18,term11,6
6,term15,46
97,term4,96
44,term8,19
59,term9,101
1,term22,44
23,term11,102
22,term16,99
9,term16,87
90,term9,39
44,term16,87
90,term16,19
14,term1,77
59,term6,33
36,term12,97
1,term15,9
51,term10,2
4,term16,18
18,term16,57
47,term22,61
63,term4,94
21,term13,90
53,term13,100
36,term10,31
84,term8,76
70,term20,20
6,term15,34
33,term16,34
85,term7,14
15,term10,65
71,term22,24
72,term4,98
75,term17,20
81,term16,94
99,term4,32
53,term5,9
62,term8,46
84,term3,5
60,term5,91
18,term11,67
46,term10,29
20,term2,5
26,term9,18
19,term6,42
7,term12,27
69,term15,9
103,term5,35
88,term9,50
92,term5,45
101,term7,86
71,term7,52
101,term11,59
70,term15,66
97,term10,63
95,term4,19
16,term8,7
97,term18,73
63,term10,79
38,term15,62
54,term17,86
89,term7,82
58,term1,95
54,term10,42
102,term8,88
92,term18,91
55,term5,18
27,term16,77
32,term18,6
29,term11,2
91,term4,2
53,term13,52
50,term16,42
26,term7,14
97,term16,8
31,term7,103
30,term7,51
78,term16,53
97,term10,21
36,term13,102
83,term8,49
55,term7,5
66,term7,65
98,term5,95
84,term15,26
78,term6,65
74,term18,55
40,term4,51
102,term15,57
84,term3,19
18,term7,4
98,term3,0
43,term5,99
99,term20,8
17,term7,92
40,term9,3
2,term13,59
2,term1,24
70,term8,54
2,term8,89
5,term1,20
98,term19,77
71,term6,75
4,term12,84
88,term16,97
52,term17,88
6,term11,66
98,term7,100
72,term6,4
21,term8,25
35,term9,28
53,term0,1
82,term15,67
49,term8,45
25,term15,13
5,term8,6
91,term1,103
18,term0,13
76,term2,47
43,term16,88
35,term11,92
96,term12,30
74,term13,63
9,term4,28
81,term2,68
39,term15,51
37,term5,76
37,term5,45
0,term0,54
30,term5,93
36,term9,67
14,term18,35
53,term0,70
98,term4,62
28,term1,21
4,term15,61
98,term15,8
51,term0,50
91,term15,79
32,term18,26
95,term7,65
72,term10,102
79,term15,57
31,term6,48
36,term15,51
61,term11,62
0,term1,60
3,term17,75
62,term18,73
90,term11,31
17,term15,26
66,term21,43
26,term6,24
45,term15,7
92,term16,70
28,term8,50
21,term8,16
21,term6,38
102,term11,72
27,term16,91
48,term9,25
38,term16,94
29,term3,47
64,term22,5
1,term16,62
78,term10,42
3,term16,18
78,term9,23
56,term13,82
32,term16,62
40,term21,1
3,term15,30
36,term17,21
13,term7,40
17,term11,58
83,term10,10
46,term4,76
40,term10,38
68,term12,25
9,term20,89
89,term12,26
30,term6,40
82,term15,31
50,term20,45
87,term18,11
9,term17,78
71,term21,43
4,term4,103
13,term5,50
26,term3,102
43,term16,48
61,term16,58
48,term10,29
52,term17,25
10,term6,11
70,term11,17
17,term5,18
49,term13,79
26,term10,13
51,term3,38
80,term10,78
38,term20,50
34,term5,18
52,term16,71
93,term18,0
54,term7,1
85,term18,86
2,term16,11
7,term11,62
0,term18,20
54,term1,21
32,term18,98
1,term7,56
90,term7,59
29,term7,102
65,term15,43
57,term11,101
84,term18,18
80,term11,30
60,term7,64
27,term5,95
97,term5,76
60,term10,79
74,term9,94
34,term8,30
80,term17,66
4,term16,73
66,term16,5
29,term10,64
63,term5,93
10,term13,32
21,term4,27
57,term6,102
53,term4,99
29,term16,80
66,term6,29
62,term8,69
23,term11,63
49,term4,0
71,term1,86
95,term11,64
10,term17,95
42,term15,83
27,term16,87
49,term13,102
47,term10,78
12,term15,78
75,term5,94
74,term12,60
28,term5,93
64,term13,10
95,term11,25
100,term13,48
55,term17,40
31,term16,76
60,term6,65
13,term12,62
70,term9,8
81,term17,95
47,term1,20
93,term20,41
0,term0,92
61,term6,14
102,term4,13
50,term7,43
32,term21,4
92,term16,25
92,term16,48
26,term18,58
10,term16,31
38,term15,63
2,term16,28
6,term1,71
70,term0,85
56,term6,11
29,term21,68
6,term20,80
92,term15,68
29,term16,61
65,term7,75
79,term11,7
40,term5,35
6,term16,77
81,term2,73
5,term9,101
75,term16,30
70,term3,65
55,term8,83
102,term11,7
52,term7,2
17,term9,69
64,term13,57
82,term7,57
25,term13,14
35,term20,49
8,term8,97
7,term7,32
100,term18,23
41,term17,15
81,term16,18
62,term20,36
27,term16,57
91,term15,60
90,term4,11
80,term16,8
44,term2,13
101,term8,98
23,term7,58
33,term5,76
18,term10,86
61,term11,37
16,term10,82
102,term15,83
97,term9,7
77,term15,0
36,term6,75
93,term4,34
65,term15,102
76,term2,100
26,term5,69
22,term8,91
97,term15,52
9,term4,92
93,term2,68
0,term16,50
42,term11,72
91,term16,49
69,term4,3
92,term3,27
81,term8,84
95,term17,103
5,term22,63
24,term21,14
6,term17,72
88,term5,94
16,term5,67
87,term18,0
3,term16,36
40,term3,29
53,term0,17
19,term5,62
72,term10,43
85,term7,21
7,term8,41
86,term11,6
45,term2,47
48,term17,73
40,term16,74
61,term11,21
2,term8,54
17,term15,67
61,term7,24
44,term8,62
17,term16,21
94,term11,39
15,term15,21
31,term16,93
87,term2,103
63,term10,21
93,term4,29
13,term11,9
90,term13,33
48,term7,21
77,term11,59
79,term7,58
87,term17,75
26,term20,80
41,term11,16
70,term16,63
85,term8,80
24,term1,32
80,term15,56
92,term3,98
45,term15,97
17,term15,96
8,term1,50
86,term7,63
92,term6,65
32,term11,51
79,term8,49
60,term6,38
24,term15,66
36,term8,20
90,term1,86
94,term7,47
89,term13,13
7,term6,38
16,term13,57
43,term7,82
52,term11,83
30,term5,87
5,term17,85
49,term5,88
82,term8,97
77,term20,8
47,term6,92
62,term5,3
15,term9,73
68,term9,99
23,term11,11
102,term3,94
56,term5,28
64,term12,73
74,term9,9
87,term17,51
92,term15,10
30,term16,50
94,term7,92
58,term18,26
36,term6,24
100,term17,88
102,term6,65
56,term8,67
34,term1,17
3,term16,49
74,term4,23
50,term16,78
6,term14,60
38,term8,25
102,term16,16
79,term16,8
54,term16,101
86,term15,48
23,term8,41
19,term8,6
73,term8,98
25,term16,78
5,term11,15
1,term18,36
66,term7,81
84,term8,91
98,term15,55
27,term11,90
66,term7,4
76,term16,39
73,term7,86
29,term10,1
24,term4,101
80,term7,32
98,term1,22
96,term5,70
25,term8,0
21,term7,51
83,term10,40
95,term7,63
32,term21,12
99,term3,24
68,term11,101
72,term12,36
60,term8,50
22,term1,96
86,term16,89
64,term17,45
18,term8,87
99,term10,38
63,term11,37
79,term8,36
68,term11,73
89,term7,29
14,term16,74
100,term12,55
2,term0,95
56,term6,92
99,term0,19
28,term1,62
40,term16,36
25,term0,51
87,term4,34
87,term20,55
77,term13,1
71,term21,72
36,term20,35
44,term22,34
103,term22,72
0,term6,59
21,term12,26
33,term5,93
92,term6,4
67,term6,58
91,term20,53
96,term7,57
98,term7,56
4,term1,57
80,term16,25
91,term15,63
7,term11,89
21,term7,34
0,term7,2
20,term11,40
6,term6,75
29,term16,89
48,term17,77
20,term16,39
79,term8,85
30,term4,18
94,term8,87
20,term2,77
14,term9,87
78,term16,51
47,term1,12
99,term10,14
43,term11,7
50,term8,0
85,term8,60
15,term15,43
89,term11,62
50,term19,35
2,term13,4
28,term18,12
57,term14,16
63,term7,1
66,term9,74
67,term11,49
92,term4,31
59,term3,95
6,term16,100
47,term13,58
52,term7,44
24,term9,85
94,term5,50
64,term16,89
86,term16,60
92,term7,66
81,term2,56
34,term5,27
70,term9,50
95,term8,7
40,term15,80
87,term11,45
71,term6,1
39,term14,54
55,term0,51
30,term18,5
8,term8,35
84,term18,86
47,term8,26
56,term1,12
41,term15,39
17,term3,93
101,term10,103
81,term15,30
91,term15,61
14,term3,51
93,term0,19
58,term16,62
20,term9,93
53,term3,38
5,term11,73
90,term9,67
61,term11,43
32,term12,19
33,term8,70
76,term15,78
33,term22,103
35,term8,50
14,term11,40
17,term3,15
99,term7,90
61,term8,41
20,term15,7
58,term7,79
13,term5,41
32,term13,100
64,term16,11
24,term16,35
73,term18,37
6,term11,9
24,term15,27
93,term10,65
92,term2,61
22,term3,54
73,term18,80
18,term16,73
49,term20,30
6,term5,55
9,term6,48
66,term16,100
98,term15,50
9,term9,74
28,term11,79
19,term4,50
15,term9,3
75,term16,43
69,term9,41
13,term13,21
0,term8,46
103,term16,74
59,term8,67
8,term16,42
101,term1,56
93,term2,47
62,term18,68
17,term16,43
49,term5,41
18,term4,30
73,term13,1
12,term16,98
25,term7,103
38,term3,16
9,term8,77
92,term18,3
78,term8,41
20,term16,86
24,term16,54
57,term22,61
80,term1,42
61,term16,46
18,term4,80
93,term15,42
74,term17,61
6,term14,54
8,term7,43
80,term16,85
34,term4,91
64,term16,7
95,term17,56
65,term1,77
14,term16,67
15,term10,52
37,term6,4
55,term15,96
99,term16,67
89,term4,18
10,term10,103
18,term4,72
102,term15,56
83,term1,38
61,term16,48
13,term8,101
17,term15,90
36,term6,64
87,term16,67
4,term16,6
14,term8,9
67,term20,54
30,term17,71
94,term11,35
76,term4,53
45,term7,71
93,term16,49
80,term8,46
70,term16,21
56,term16,86
32,term18,27
34,term1,75
62,term10,47
1,term15,27
13,term6,82
99,term20,50
70,term5,27
8,term15,96
64,term16,72
33,term8,9
27,term16,47
98,term15,48
100,term8,94
18,term15,51
13,term3,33
8,term15,71
31,term17,23
76,term2,73
19,term4,85
48,term3,38
67,term17,21
79,term16,88
66,term16,56
9,term20,23
87,term16,74
47,term10,57
77,term6,33
5,term22,72
66,term12,80
15,term16,90
81,term11,12
40,term3,17
66,term6,24
67,term17,78
23,term1,97
74,term8,77
99,term11,101
75,term2,34
31,term6,82
28,term16,55
40,term7,2
17,term9,70
67,term6,24
22,term24,92
13,term5,25
77,term7,44
7,term10,102
90,term21,63
94,term11,67
34,term4,65
86,term2,31
54,term15,52
11,term18,3
3,term10,81
96,term13,61
38,term7,90
13,term13,72
86,term7,14
93,term15,7
34,term13,5
11,term16,69
57,term20,41
94,term4,37
89,term8,95
77,term8,39
85,term20,20
70,term17,5
99,term9,76
13,term5,16
75,term16,62
12,term7,71
52,term8,39
97,term15,57
91,term10,12
29,term15,9
69,term5,94
86,term16,100
55,term20,20
11,term8,8
0,term8,53
70,term9,16
46,term17,68
46,term11,69
12,term16,36
93,term10,81
31,term4,42
94,term8,93
26,term7,4
92,term2,37
23,term6,59
82,term7,47
33,term13,31
5,term6,102
11,term10,33
29,term4,93
38,term1,68
7,term9,80
32,term16,72
54,term18,3
39,term17,37
17,term15,66
38,term11,99
71,term1,6
8,term12,77
97,term10,79
9,term15,53
73,term5,35
10,term13,75
45,term2,68
1,term16,30
45,term16,94
88,term8,80
7,term12,6
57,term18,23
65,term15,42
85,term16,102
27,term14,28
21,term7,17
78,term7,29
80,term1,33
66,term9,39
35,term18,76
35,term18,14
20,term2,52
66,term9,27
28,term11,35
5,term1,3
90,term10,66
61,term15,56
99,term1,10
97,term16,32
102,term15,52
46,term10,64
18,term0,9
75,term11,17
6,term8,45
103,term14,16
0,term4,98
19,term5,60
96,term1,44
84,term15,49
90,term9,26
49,term6,75
12,term11,38
50,term15,96
28,term16,88
78,term13,66
101,term13,51
87,term16,94
6,term14,7
101,term13,1
57,term20,25
44,term13,102
71,term4,102
60,term11,62
89,term10,11
40,term8,25
11,term11,78
0,term13,31
14,term3,53
43,term12,26
14,term15,11
61,term11,23
88,term17,4
9,term20,80
13,term8,99
15,term21,58
88,term16,37
94,term8,19
18,term15,8
44,term3,7
70,term15,71
50,term16,63
16,term8,62
36,term7,15
87,term11,38
73,term1,81
75,term11,88
44,term3,80
9,term16,76
15,term10,68
64,term16,62
77,term20,84
53,term7,63
51,term7,79
102,term2,0
0,term4,18
68,term16,13
6,term8,99
87,term4,2
29,term5,26
41,term20,87
88,term16,61
26,term16,5
98,term7,57
95,term7,43
15,term11,103
57,term10,103
17,term3,77
57,term13,34
81,term15,7
0,term18,12
59,term2,56
38,term12,95
34,term7,42
35,term1,21
54,term6,81
72,term4,94
89,term7,32
6,term15,16
47,term8,23
50,term4,100
64,term13,65
64,term13,103
102,term8,95
41,term11,48
41,term0,2
87,term12,95
62,term8,88
35,term20,26
62,term18,77
32,term9,69
11,term2,43
103,term8,6
58,term7,33
54,term18,87
21,term1,42
40,term11,73
2,term21,10
80,term5,20
102,term11,89
55,term4,19
39,term8,45
75,term16,21
67,term4,80
53,term8,97
86,term2,13
86,term8,23
91,term7,90
40,term11,15
43,term1,28
4,term4,8
72,term10,21
17,term15,13
97,term10,72
21,term6,40
101,term7,22
47,term7,66
92,term0,0
100,term8,36
49,term10,86
98,term16,47
92,term7,24
80,term7,17
18,term4,37
79,term8,84
5,term11,52
100,term17,8
39,term18,85
72,term21,71
30,term18,10
55,term8,54
38,term14,75
56,term17,70
19,term4,64
44,term18,84
45,term4,8
49,term13,61
29,term11,51
76,term18,35
6,term10,13
39,term14,60
64,term13,68
19,term7,90
1,term4,38
53,term0,50
58,term22,66
29,term3,12
46,term5,6
80,term16,2
86,term15,64
21,term12,36
6,term8,20
0,term6,57
84,term8,45
63,term7,17
79,term11,60
3,term4,29
90,term18,84
56,term13,1
87,term17,64
20,term15,11
78,term16,85
40,term9,45
103,term13,51
67,term5,41
89,term18,77
58,term10,75
70,term15,9
88,term11,17
62,term7,48
30,term1,33
14,term3,69
7,term8,88
50,term16,61
20,term16,49
51,term8,7
95,term18,39
12,term21,64
76,term16,6
52,term16,74
23,term18,19
36,term18,1
21,term13,22
6,term5,41
49,term16,73
79,term6,4
68,term11,5
16,term6,22
13,term8,91
64,term16,43
4,term16,62
20,term4,51
81,term3,70
18,term15,82
54,term10,92
12,term16,13
62,term18,103
82,term16,23
38,term15,30
73,term1,91
25,term7,47
5,term10,68
17,term16,60
14,term2,57
78,term7,58
15,term18,35
52,term8,67
44,term3,89
24,term16,7
36,term8,91
19,term12,69
65,term18,0
7,term5,91
95,term20,77
73,term12,88
89,term6,59
91,term1,47
16,term1,24
48,term3,4
20,term9,87
39,term9,74
78,term6,15
15,term10,38
44,term16,45
23,term6,40
61,term12,26
45,term1,10
46,term15,71
101,term10,40
0,term0,101
90,term6,2
8,term8,80
46,term16,28
96,term7,68
81,term18,98
28,term15,5
17,term0,85
23,term17,90
55,term0,53
73,term20,70
61,term18,83
87,term2,10
22,term16,68
7,term4,44
90,term7,57
37,term7,64
100,term5,28
64,term11,46
45,term16,74
20,term10,65
72,term21,47
28,term18,91
53,term6,66
34,term9,46
31,term21,21
103,term14,25
30,term15,56
41,term16,97
22,term8,45
18,term24,70
61,term22,59
39,term13,61
65,term15,60
68,term8,6
43,term3,9
30,term7,82
57,term10,59
62,term16,53
43,term7,51
18,term5,50
92,term16,1
88,term15,6
101,term8,18
86,term16,47
6,term14,23
28,term1,89
52,term3,85
60,term18,103
63,term8,9
16,term16,37
89,term18,73
45,term4,1
65,term9,91
43,term18,83
98,term4,33
0,term8,25
49,term13,11
101,term16,71
69,term17,47
71,term6,48
24,term17,91
31,term17,62
92,term16,85
21,term6,81
68,term17,46
57,term8,67
16,term7,102
45,term15,30
22,term21,78
35,term2,62
72,term12,49
65,term15,23
67,term17,37
80,term8,53
37,term7,1
15,term15,80
45,term11,20
101,term5,35
4,term16,86
71,term7,103
80,term16,95
24,term3,100
3,term15,72
21,term7,75
8,term10,64
47,term18,60
6,term18,95
97,term18,81
17,term11,34
73,term16,94
56,term5,54
66,term9,6
40,term10,14
1,term9,8
85,term17,103
40,term8,27
70,term16,61
2,term11,34
24,term15,96
32,term7,11
47,term8,27
13,term6,58
15,term16,71
60,term8,8
45,term25,69
26,term7,52
49,term10,31
56,term5,35
3,term15,21
40,term15,42
43,term1,11
88,term13,14
13,term12,80
94,term7,65
80,term11,62
85,term11,95
30,term6,52
74,term4,28
50,term3,65
26,term16,103
4,term21,32
22,term16,56
5,term7,86
39,term5,55
51,term8,62
53,term7,72
96,term22,34
43,term16,50
61,term7,82
62,term4,94
24,term4,83
67,term4,30
26,term8,93
92,term3,18
96,term5,41
42,term11,78
46,term9,55
7,term18,10
65,term11,93
6,term8,76
20,term16,44
7,term16,84
33,term5,99
63,term18,83
19,term1,4
29,term13,103
13,term8,83
72,term6,14
62,term3,44
83,term7,66
39,term9,67
37,term9,89
32,term18,39
92,term3,96
4,term13,82
4,term17,88
37,term10,72
33,term9,54
14,term13,82
29,term5,74
26,term15,48
5,term13,64
25,term5,94
92,term5,93
103,term14,69
68,term3,95
16,term13,10
70,term4,19
58,term11,53
31,term5,95
68,term5,35
24,term17,99
76,term10,38
99,term20,41
12,term21,24
4,term0,37
53,term10,2
41,term6,86
7,term7,24
70,term20,77
46,term7,59
56,term17,55
5,term17,95
2,term16,0
81,term2,5
57,term3,84
86,term11,39
88,term11,69
45,term16,13
88,term7,79
34,term21,68
5,term6,11
61,term11,54
0,term3,44
102,term15,5
101,term20,70
73,term1,65
59,term6,42
12,term8,88
23,term5,91
4,term16,96
10,term1,45
42,term12,6
19,term5,97
33,term10,42
19,term1,77
101,term4,24
18,term8,99
97,term16,29
50,term0,51
96,term8,83
6,term9,67
60,term12,49
72,term6,52
76,term10,12
55,term7,33
55,term8,0
32,term1,8
27,term16,100
19,term13,32
4,term15,21
87,term12,84
88,term15,49
3,term18,0
73,term10,5
7,term1,92
27,term16,14
19,term4,1
89,term8,50
18,term6,24
14,term7,44
30,term7,75
72,term8,41
49,term7,52
44,term13,63
41,term16,63
89,term12,6
55,term16,62
38,term3,69
39,term5,88
84,term7,11
80,term17,90
2,term10,48
5,term17,8
60,term5,93
87,term11,3
59,term11,15
84,term5,94
86,term15,34
50,term4,57
26,term7,12
93,term9,3
11,term8,27
63,term8,41
31,term5,69
61,term22,52
49,term15,46
26,term8,76
67,term18,84
71,term16,14
32,term13,59
77,term8,49
100,term1,4
83,term7,32
62,term8,55
28,term4,31
98,term4,72
82,term17,20
68,term22,79
58,term16,63
27,term7,15
15,term15,0
83,term8,6
68,term13,32
29,term21,10
3,term16,39
18,term16,68
1,term16,102
94,term16,52
7,term11,23
70,term15,49
70,term3,52
37,term5,87
85,term18,18
39,term7,15
74,term15,53
21,term18,73
102,term12,49
14,term15,21
51,term8,83
59,term6,79
71,term9,74
8,term17,40
62,term6,65
5,term5,28
39,term9,27
9,term5,46
12,term15,37
52,term15,60
71,term21,63
19,term1,15
40,term15,0
43,term5,45
3,term7,31
82,term8,101
93,term18,35
18,term0,90
11,term15,52
54,term16,84
37,term7,75
66,term22,32
85,term15,27
32,term15,96
92,term16,69
73,term18,97
80,term18,101
103,term18,62
39,term8,91
31,term15,34
77,term6,102
83,term8,36
94,term18,95
6,term7,81
26,term14,89
21,term15,56
52,term11,57
84,term11,2
86,term16,5
96,term0,98
38,term11,20
49,term12,89
67,term7,15
74,term5,84
33,term11,21
46,term16,43
46,term16,35
80,term16,24
75,term7,68
11,term11,61
94,term4,63
65,term3,50
37,term22,68
94,term4,78
38,term12,84
46,term16,7
3,term11,20
86,term16,103
28,term16,41
59,term8,46
79,term15,15
54,term4,39
31,term10,96
55,term8,97
24,term22,71
59,term22,37
87,term17,17
65,term16,26
96,term8,87
100,term5,35
39,term10,90
44,term13,79
49,term7,103
28,term1,7
10,term16,9
82,term4,19
53,term7,61
76,term15,89
45,term18,54
67,term8,87
1,term7,57
99,term4,48
59,term13,32
8,term5,18
34,term7,61
14,term16,26
7,term4,98
95,term14,87
93,term25,8
92,term16,84
53,term8,35
35,term18,20
24,term1,16
24,term4,68
34,term21,47
54,term11,80
95,term11,24
62,term17,71
96,term8,77
55,term3,65
21,term1,54
87,term11,65
67,term5,55
1,term17,99
6,term16,15
19,term5,80
23,term7,17
34,term3,73
20,term18,92
34,term5,9
77,term7,86
5,term18,30
36,term12,54
24,term16,23
81,term3,34
72,term8,50
35,term2,89
29,term4,99
40,term15,23
15,term9,99
16,term5,74
38,term1,103
38,term15,60
18,term8,76
78,term9,30
60,term18,10
19,term0,93
49,term16,47
38,term15,97
35,term5,19
74,term13,42
84,term11,70
61,term6,65
61,term12,36
43,term5,20
34,term18,67
46,term11,16
65,term7,44
21,term11,72
85,term18,44
25,term9,41
45,term18,42
57,term13,29
96,term10,66
22,term15,34
62,term7,58
66,term5,50
13,term8,0
93,term15,79
27,term3,43
48,term7,63
62,term18,101
90,term5,16
49,term17,43
75,term15,46
11,term0,0
0,term4,74
89,term6,15
72,term12,39
4,term7,71
76,term15,63
40,term4,53
19,term8,39
89,term18,68
67,term15,69
51,term4,20
63,term22,57
47,term16,96
62,term4,18
45,term9,3
75,term16,54
49,term13,42
48,term17,101
22,term18,41
54,term4,96
89,term18,103
31,term5,70
85,term16,28
43,term11,72
46,term11,53
44,term22,2
27,term1,13
82,term16,78
87,term15,23
73,term8,6
9,term5,88
19,term1,5
44,term0,39
30,term13,22
87,term15,61
3,term7,71
31,term7,68
38,term9,87
24,term16,89
11,term4,90
86,term6,24
37,term17,26
7,term6,12
54,term15,59
9,term17,21
67,term7,14
61,term3,9
49,term13,78
100,term13,58
50,term19,7
68,term22,21
19,term12,53
53,term5,26
91,term12,84
102,term11,63
76,term4,69
28,term15,103
53,term18,27
93,term4,53
92,term11,79
29,term3,40
91,term15,23
79,term13,86
3,term2,101
17,term3,4
77,term8,74
98,term11,18
93,term16,74
87,term11,52
51,term22,44
30,term8,70
0,term8,69
19,term8,27
65,term16,22
14,term3,16
39,term20,80
89,term7,58
42,term11,63
65,term15,78
77,term5,35
93,term15,89
51,term16,43
37,term10,21
30,term1,102
101,term18,63
89,term15,56
89,term7,64
75,term11,64
14,term15,30
73,term4,50
22,term1,9
98,term4,89
5,term17,41
56,term6,63
66,term8,20
65,term11,52
11,term22,15
100,term18,7
13,term12,60
59,term16,90
102,term15,100
18,term10,44
67,term5,50
88,term11,1
97,term5,3
83,term6,11
98,term15,69
98,term12,54
26,term13,61
96,term1,86
61,term1,28
18,term20,28
36,term13,61
95,term2,32
75,term0,53
87,term20,25
61,term15,19
99,term11,103
92,term8,26
78,term16,2
90,term21,72
19,term3,75
58,term5,67
55,term18,74
39,term15,46
98,term7,38
80,term10,63
6,term16,52
64,term5,98
68,term1,87
19,term4,48
57,term1,87
75,term16,61
91,term18,54
87,term8,9
55,term15,49
82,term11,46
98,term16,5
6,term11,49
62,term1,35
63,term4,98
66,term16,47
46,term10,32
74,term12,97
59,term17,41
77,term20,70
88,term7,43
55,term7,100
73,term17,29
71,term1,22
78,term17,74
25,term16,37
74,term15,34
57,term8,27
47,term22,72
83,term7,86
38,term15,54
2,term7,78
10,term3,69
32,term16,7
46,term1,95
1,term21,15
73,term5,54
29,term8,97
101,term8,36
81,term8,88
65,term10,38
5,term1,87
41,term11,82
90,term8,73
63,term8,55
22,term17,97
103,term16,71
103,term18,23
75,term11,8
89,term18,10
92,term2,6
56,term8,36
87,term20,50
72,term8,46
39,term7,56
40,term8,88
